,cena (zł),powierzchnia,liczba pokoi,piętro,adres,rynek,rodzaj zabudowy,materiał budynku,okna,ogrzewanie,rok budowy,stan wykończenia (do),czynsz,forma własności,internet,telewizja kablowa,telefon,rolety antywłamaniowe,drzwi/okna antywłamaniowe,domofon/wideofon,monitoring/ochrona,system alarmowy,teren zamknięty,meble,pralka,zmywarka,lodówka,kuchenka,piekarnik,telewizor,balkon,pom. użytkowe,garaż/miejsce parkingowe,piwnica,ogródek,taras,winda,dwupoziomowe,oddzielna kuchnia,klimatyzacja
2432,349000.0,42.0,2,p,Karwiny,wtórny,blok,0,plastikowe,miejskie,2007,0,400,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2433,389000.0,70.48,3,3,Wielki Kack,wtórny,blok,cegła,0,miejskie,1998,0,0,pełna,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2434,330000.0,83.0,3,p,Gdynia,wtórny,dom,cegła,0,gazowe,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
2435,770000.0,72.0,2,>,Redłowo,wtórny,apartamentowiec,0,0,miejskie,2013,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2436,389999.0,98.0,4,2,Obłuże,wtórny,dom,0,0,gazowe,1979,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2437,250000.0,63.0,3,4,Obłuże,wtórny,blok,0,plastikowe,miejskie,1980,0,600,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2438,385900.0,80.5,3,p,Gdynia,pierwotny,blok,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2439,425712.0,57.92,7,1,pomorskie,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2440,448650.0,59.82,3,2,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2441,381467.0,54.84,3,3,Gdynia,pierwotny,apartamentowiec,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2442,389184.0,60.81,3,1,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2443,394920.0,54.85,3,3,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2444,401132.0,58.99,3,2,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2445,344900.0,49.99,2,2,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2446,260800.0,41.39,2,1,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2447,409515.0,59.35,3,2,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2448,325000.0,60.0,3,p,Pogórze,wtórny,blok,wielka,0,miejskie,1975,zamieszkania,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2449,449000.0,167.91,4,1,Wielki Kack,pierwotny,blok,0,0,gazowe,2018,0,0,pełna,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2450,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2453,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
2454,283031.0,49.38,2,1,Gdynia,pierwotny,blok,cegła,plastikowe,miejskie,2017,wykończenia,0,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
2455,281139.0,49.05,2,1,Oksywie,pierwotny,blok,cegła,plastikowe,miejskie,2017,wykończenia,0,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2456,315000.0,80.4,4,2,Pogórze,wtórny,blok,0,0,miejskie,1985,0,0,pełna,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2457,381924.0,81.94,4,p,Wielki Kack,pierwotny,blok,0,0,gazowe,2018,0,0,pełna,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2458,265000.0,46.0,3,p,Redłowo,wtórny,blok,0,plastikowe,miejskie,1970,0,300,spółdzielcze,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2459,599000.0,126.0,5,2,Gdynia,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2460,399000.0,48.74,2,2,Mały Kack,wtórny,apartamentowiec,0,0,miejskie,2009,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2461,269000.0,60.0,3,1,Obłuże,wtórny,blok,0,0,miejskie,1980,0,0,spółdzielcze,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2462,371518.0,62.44,2,3,Gdynia,pierwotny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2463,282816.0,39.28,2,p,Gdynia,pierwotny,apartamentowiec,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2464,420000.0,66.0,3,3,Wielki Kack,wtórny,blok,0,plastikowe,miejskie,2004,zamieszkania,0,pełna,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2465,1670000.0,93.0,3,>,Gdynia,wtórny,0,0,drewniane,miejskie,2008,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
2466,249000.0,57.0,3,1,Pogórze,wtórny,blok,0,0,miejskie,1984,0,0,pełna,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2467,259000.0,36.4,2,5,Śródmieście,wtórny,blok,0,0,miejskie,0,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2468,260000.0,53.0,3,p,Obłuże,wtórny,0,0,0,miejskie,0,remontu,0,spółdzielcze,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2469,599000.0,126.0,5,2,Gdynia,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2470,307000.0,62.01,3,p,Chwarzno-Wiczlino,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2471,337000.0,67.71,4,1,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
2472,307000.0,62.01,3,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2473,545000.0,91.8,4,3,Wielki Kack,wtórny,blok,0,0,miejskie,2002,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2474,325000.0,45.7,2,p,Wielki Kack,wtórny,blok,0,0,miejskie,2005,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2475,245000.0,51.74,2,4,Działki Leśne,wtórny,blok,0,0,miejskie,1940,zamieszkania,300,pełna,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
2476,395000.0,73.0,3,2,Mały Kack,wtórny,dom,0,0,miejskie,1998,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2477,298000.0,47.0,2,p,Wielki Kack,wtórny,blok,0,0,miejskie,1999,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2478,489000.0,61.0,3,8,Śródmieście,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,1500000.0,107.0,4,p,Gdynia,wtórny,0,0,0,0,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,449000.0,82.0,3,1,Dąbrowa,wtórny,blok,0,0,miejskie,2000,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0
2481,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2484,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
2485,255510.0,46.04,2,p,Oksywie,pierwotny,blok,cegła,plastikowe,miejskie,2017,wykończenia,0,pełna,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0
2486,265000.0,58.0,3,4,Chylonia,wtórny,blok,0,plastikowe,0,1975,0,360,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2487,325000.0,41.01,2,p,Mały Kack,wtórny,blok,cegła,0,0,2009,0,0,pełna,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2488,365000.0,60.0,3,4,Karwiny,wtórny,blok,0,0,miejskie,1980,0,0,spółdzielcze,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2489,360000.0,71.01,3,3,Dąbrowa,wtórny,blok,0,0,elektryczne,1998,0,0,pełna,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2490,529000.0,108.0,4,1,Chwarzno-Wiczlino,wtórny,blok,0,0,gazowe,1999,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2491,650000.0,108.9,3,3,Wielki Kack,wtórny,blok,0,0,miejskie,2002,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
2492,349000.0,42.0,2,p,Karwiny,wtórny,blok,0,0,miejskie,2007,0,0,pełna,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2493,429000.0,72.2,4,2,Wielki Kack,wtórny,apartamentowiec,0,0,miejskie,2000,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2494,595000.0,106.0,5,3,Gdynia,wtórny,dom,0,0,miejskie,2001,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0
2495,750000.0,93.2,3,1,Mały Kack,wtórny,apartamentowiec,0,0,miejskie,2001,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2496,420000.0,77.69,3,3,Wielki Kack,wtórny,blok,0,0,miejskie,1995,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
2497,400000.0,70.48,3,3,Wielki Kack,wtórny,blok,0,0,miejskie,1998,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2498,340000.0,60.01,3,p,Gdynia,wtórny,blok,0,0,miejskie,1985,0,0,spółdzielcze,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2499,850000.0,68.08,3,>,Redłowo,wtórny,apartamentowiec,pustak,0,miejskie,2006,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
2500,620000.0,90.0,3,3,Śródmieście,wtórny,kamienica,0,plastikowe,miejskie,0,0,450,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2501,550000.0,109.85,4,p,Działki Leśne,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2502,293679.0,40.23,2,1,Mały Kack,pierwotny,apartamentowiec,cegła,0,inne,2018,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2503,784000.0,49.0,2,3,Orłowo,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2504,363825.0,53.9,3,2,Gdynia,pierwotny,blok,0,0,0,2016,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2505,259000.0,31.0,1,1,Gdynia,wtórny,blok,inne,0,miejskie,2006,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2506,743627.0,87.75,4,1,Orłowo,wtórny,apartamentowiec,0,0,miejskie,2016,0,0,pełna,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2507,480000.0,62.7,3,2,Śródmieście,pierwotny,apartamentowiec,cegła,0,miejskie,2018,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2508,510000.0,62.25,2,4,Śródmieście,pierwotny,apartamentowiec,cegła,0,miejskie,2018,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
2509,549000.0,101.0,4,2,Chwarzno-Wiczlino,wtórny,blok,0,0,miejskie,1998,0,0,pełna,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2510,308000.0,42.97,2,4,Gdynia,wtórny,blok,0,0,miejskie,1966,remontu,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2511,335000.0,67.71,4,1,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
2512,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2515,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
2516,1390000.0,101.0,4,2,Gdynia,wtórny,apartamentowiec,0,drewniane,miejskie,2010,zamieszkania,0,pełna,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2517,495000.0,67.9,3,p,Mały Kack,pierwotny,0,0,plastikowe,0,2016,wykończenia,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
2518,498000.0,80.0,4,2,Gdynia,wtórny,blok,inne,0,gazowe,1950,0,0,pełna,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2519,307000.0,62.01,3,p,Gdynia,pierwotny,szeregowiec,silikat,plastikowe,gazowe,2017,wykończenia,0,pełna,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2520,395000.0,99.0,4,4,Działki Leśne,wtórny,kamienica,0,drewniane,miejskie,1960,0,0,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2521,189500.0,36.6,2,2,Gdynia,pierwotny,blok,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2522,176000.0,38.8,2,1,Gdynia,pierwotny,0,0,0,miejskie,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2523,266830.0,54.6,3,2,Gdynia,pierwotny,0,0,0,miejskie,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2525,289000.0,44.0,2,p,Pogórze,wtórny,0,0,plastikowe,0,2010,0,300,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
2528,600000.0,80.0,4,2,Mały Kack,wtórny,0,0,plastikowe,miejskie,0,0,450,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2529,310000.0,38.0,2,2,Gdynia,wtórny,kamienica,0,0,gazowe,1950,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2530,520000.0,123.0,4,1,Dąbrowa,wtórny,blok,cegła,0,miejskie,1996,0,0,pełna,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
2531,325000.0,53.0,2,3,Działki Leśne,wtórny,kamienica,0,0,gazowe,1937,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2532,469000.0,49.0,2,3,Mały Kack,wtórny,blok,inne,0,gazowe,2009,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2533,385900.0,80.5,3,p,Gdynia,pierwotny,blok,0,0,0,2018,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2534,212900.0,42.9,2,2,Gdynia,pierwotny,blok,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2535,199422.0,38.9,2,2,Gdynia,pierwotny,0,0,0,0,2017,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2536,473520.0,43.3,2,3,Działki Leśne,pierwotny,apartamentowiec,0,0,miejskie,2017,0,0,pełna,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
2537,538000.0,101.0,4,3,Gdynia,wtórny,blok,0,0,miejskie,2000,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
2538,405000.0,60.0,3,3,Wielki Kack,wtórny,blok,0,plastikowe,miejskie,2004,zamieszkania,0,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2539,1990000.0,95.2,3,p,Gdynia,wtórny,apartamentowiec,0,drewniane,miejskie,2009,0,900,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2540,245000.0,44.0,2,p,Witomino,wtórny,blok,0,plastikowe,miejskie,1970,0,350,spółdzielcze,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2541,222900.0,44.9,2,3,Pogórze,pierwotny,blok,0,plastikowe,miejskie,2016,wykończenia,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2542,239000.0,69.09,3,7,Cisowa,wtórny,blok,wielka,plastikowe,0,1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2543,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2546,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
2547,325000.0,43.58,2,3,Mały Kack,wtórny,blok,beton,drewniane,miejskie,2006,zamieszkania,0,pełna,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0
2548,1390000.0,101.0,4,2,Gdynia,wtórny,apartamentowiec,0,drewniane,miejskie,2010,zamieszkania,0,pełna,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2549,369000.0,65.0,3,p,Dąbrowa,wtórny,blok,0,plastikowe,miejskie,1993,zamieszkania,700,pełna,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2550,999000.0,83.0,3,1,Mały Kack,wtórny,blok,0,0,miejskie,2008,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2551,305000.0,52.0,3,2,Gdynia,wtórny,blok,cegła,0,gazowe,2005,zamieszkania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
2552,1385000.0,67.0,3,1,Orłowo,wtórny,0,0,drewniane,miejskie,2016,zamieszkania,742,pełna,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
2553,385000.0,49.5,3,1,Wzgórze Św. Maksymiliana,wtórny,blok,0,0,miejskie,1960,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2554,299500.0,60.0,3,4,Obłuże,wtórny,blok,wielka,plastikowe,miejskie,0,zamieszkania,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2555,512305.0,85.08,4,2,Wielki Kack,pierwotny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2556,472752.0,75.04,3,1,Wielki Kack,pierwotny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2557,511808.0,79.97,3,2,Wielki Kack,pierwotny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2558,559999.0,88.6,3,2,Karwiny,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,395000.0,59.0,3,3,Witomino,wtórny,blok,wielka,0,miejskie,1978,0,0,pełna,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2560,279000.0,64.0,3,1,Cisowa,wtórny,blok,0,plastikowe,miejskie,1980,zamieszkania,350,spółdzielcze,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
2561,349000.0,56.0,3,p,Oksywie,wtórny,kamienica,0,0,inne,2013,0,0,pełna,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2562,232000.0,47.5,2,p,Dąbrowa,wtórny,blok,0,0,miejskie,1997,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2563,257000.0,54.0,3,>,Chylonia,wtórny,blok,0,0,miejskie,1973,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
2564,240000.0,40.0,2,p,Oksywie,wtórny,0,0,0,miejskie,1980,0,0,spółdzielcze,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2565,340000.0,86.02,4,2,Dąbrowa,wtórny,blok,cegła,plastikowe,0,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,570000.0,82.35,3,2,Wielki Kack,wtórny,blok,inne,plastikowe,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2572,400000.0,70.48,3,3,Wielki Kack,wtórny,blok,pustak,0,miejskie,1998,zamieszkania,300,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2573,229000.0,32.0,2,1,Karwiny,wtórny,blok,wielka,0,miejskie,1989,0,0,pełna,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
2574,559000.0,86.0,3,1,Redłowo,wtórny,blok,cegła,0,miejskie,1970,zamieszkania,0,pełna,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2577,325000.0,51.0,3,1,Gdynia,pierwotny,apartamentowiec,cegła,plastikowe,gazowe,2016,wykończenia,0,pełna,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
