,cena (zł),powierzchnia,liczba pokoi,piętro,adres,rynek,rodzaj zabudowy,materiał budynku,okna,ogrzewanie,rok budowy,stan wykończenia (do),czynsz,forma własności,internet,telewizja kablowa,telefon,rolety antywłamaniowe,drzwi/okna antywłamaniowe,domofon/wideofon,monitoring/ochrona,system alarmowy,teren zamknięty,meble,pralka,zmywarka,lodówka,kuchenka,piekarnik,telewizor,balkon,pom. użytkowe,garaż/miejsce parkingowe,piwnica,ogródek,taras,winda,dwupoziomowe,oddzielna kuchnia,klimatyzacja
1072,2099000.0,145.1,4,1,Dolny,wtórny,kamienica,cegła,drewniane,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1073,630000.0,110.0,3,2,Centrum,wtórny,kamienica,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1074,1450000.0,88.5,3,3,Dolny,wtórny,kamienica,0,0,gazowe,0,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1075,1063910.0,83.5,3,2,Wyścigi,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,1137320.0,89.0,3,1,Wyścigi,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1077,993560.0,77.0,3,p,Wyścigi,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1078,1116800.0,83.92,3,3,Wyścigi,pierwotny,kamienica,0,0,miejskie,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1079,1066200.0,83.65,4,1,Wyścigi,pierwotny,kamienica,0,0,miejskie,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1080,993560.0,77.02,3,p,Wyścigi,pierwotny,kamienica,0,0,miejskie,2015,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1081,1116800.0,87.62,3,3,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1082,1013690.0,79.53,4,3,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1083,970000.0,59.0,3,p,Sopot,wtórny,kamienica,cegła,0,gazowe,1927,0,350,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1084,639000.0,85.0,3,1,Sopot,wtórny,0,0,0,0,0,0,0,pełna,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1085,780000.0,56.0,3,3,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1086,922350.0,71.5,3,3,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1087,1135540.0,89.09,3,2,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1088,1063910.0,83.47,4,2,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1089,988650.0,76.64,3,2,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1090,1137320.0,89.23,3,1,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1091,1066200.0,83.65,4,1,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0
1092,991360.0,76.85,3,1,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1093,1132860.0,88.88,3,p,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0
1094,993560.0,77.02,3,p,Wyścigi,wtórny,apartamentowiec,0,0,miejskie,2015,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
1095,448000.0,48.0,2,3,Centrum,wtórny,0,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1096,1350000.0,76.7,3,3,Dolny,wtórny,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1097,850000.0,95.3,4,1,Dolny,wtórny,dom,0,0,gazowe,0,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
1098,649000.0,92.0,3,3,Centrum,wtórny,0,0,0,gazowe,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1099,870000.0,98.0,3,2,Centrum,wtórny,0,0,0,miejskie,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1100,890000.0,98.0,3,p,Górny,wtórny,0,0,0,gazowe,0,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1101,1280000.0,148.5,4,2,Centrum,wtórny,kamienica,0,0,0,1905,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1102,1400000.0,150.0,5,1,Dolny,wtórny,kamienica,0,0,gazowe,1920,0,0,pełna,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1103,990000.0,73.5,2,p,Górny,wtórny,kamienica,0,0,gazowe,1907,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1104,1599000.0,110.0,4,3,Wyścigi,wtórny,0,0,0,0,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,619000.0,110.0,3,2,Centrum,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106,1500000.0,87.0,3,3,Dolny,wtórny,kamienica,0,0,gazowe,1906,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1107,1099000.0,100.0,4,3,Górny,wtórny,kamienica,0,0,0,1929,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1108,639000.0,87.0,3,1,Górny,wtórny,blok,cegła,plastikowe,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1109,700000.0,86.0,3,3,Górny,wtórny,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,689000.0,93.6,3,3,Dolny,wtórny,kamienica,cegła,plastikowe,gazowe,0,zamieszkania,330,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1111,930000.0,58.46,3,p,Dolny,wtórny,kamienica,0,0,gazowe,1930,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1112,387000.0,53.04,3,4,Sopot,wtórny,blok,wielka,0,miejskie,1970,0,0,pełna,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1113,1100000.0,110.0,6,p,pomorskie,wtórny,kamienica,0,0,gazowe,1905,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
1114,899000.0,43.5,3,p,Dolny,wtórny,apartamentowiec,inne,drewniane,miejskie,2013,zamieszkania,250,pełna,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0
1115,520000.0,50.0,3,p,Centrum,wtórny,kamienica,0,0,elektryczne,1970,0,0,pełna,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116,790000.0,100.0,3,p,Górny,wtórny,kamienica,0,0,gazowe,1910,0,0,pełna,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
1117,890000.0,98.0,3,p,Górny,wtórny,0,0,0,gazowe,1910,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1118,640000.0,105.0,3,1,Centrum,wtórny,kamienica,0,0,0,1906,remontu,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1119,670000.0,70.5,3,p,Dolny,wtórny,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120,330000.0,38.79,2,8,Górny,wtórny,blok,wielka,plastikowe,0,1971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1121,1110000.0,110.31,6,p,pomorskie,wtórny,kamienica,cegła,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,799000.0,85.2,3,p,Dolny,wtórny,kamienica,cegła,plastikowe,0,1906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,690000.0,101.0,3,1,Dolny,wtórny,kamienica,cegła,0,inne,0,remontu,0,pełna,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1124,1210000.0,110.0,5,p,Sopot,wtórny,kamienica,cegła,plastikowe,miejskie,1900,zamieszkania,800,pełna,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0
1125,700000.0,86.0,3,3,Górny,wtórny,0,0,0,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1126,750000.0,89.5,3,p,Górny,wtórny,kamienica,cegła,plastikowe,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1127,890000.0,98.0,3,p,Górny,wtórny,kamienica,cegła,drewniane,miejskie,1911,0,0,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,310000.0,37.0,2,2,Górny,wtórny,blok,inne,plastikowe,0,1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,749000.0,70.0,2,p,Dolny,wtórny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,619000.0,110.0,3,2,Dolny,wtórny,kamienica,cegła,plastikowe,0,1960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131,500000.0,45.0,2,3,Dolny,wtórny,kamienica,cegła,drewniane,0,1932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132,440000.0,58.84,2,2,Dolny,wtórny,kamienica,cegła,plastikowe,0,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1133,679000.0,85.0,3,2,Centrum,wtórny,kamienica,0,0,gazowe,1926,0,0,pełna,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1134,456000.0,38.0,2,2,Górny,wtórny,kamienica,cegła,plastikowe,gazowe,0,zamieszkania,600,pełna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1135,2400000.0,155.0,4,1,Centrum,wtórny,kamienica,0,0,gazowe,1887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
